409350,3170.9385,1168,682,1.945953341,0.511598215,Arive-Dantu
800904.5,3623.146647,1075,1042,1.398606201,0.766688189,Arive-Dantu
663740,3859.785381,1224,936,1.726073463,0.559862709,Arive-Dantu
735933,3491.972114,1140,1017,1.575387977,0.758414465,Arive-Dantu
605600,3794.18322,1231,916,1.861948481,0.528638918,Arive-Dantu
640374,3633.310209,1327,941,1.949965177,0.60959107,Arive-Dantu
698963,3756.197507,1297,958,1.777670635,0.622539927,Arive-Dantu
779091,3732.516264,1245,1033,1.650750683,0.702739935,Arive-Dantu
673451.5,3462.023841,1083,1027,1.65155323,0.706083528,Arive-Dantu
627688,3445.864465,1123,1010,1.80699647,0.664289376,Arive-Dantu
611943.5,3426.734519,1198,926,1.812827491,0.654877804,Arive-Dantu
607007.5,3533.087772,932,1054,1.618312789,0.611075776,Arive-Dantu
646982.5,3498.925434,1284,903,1.792091749,0.664099301,Arive-Dantu
711683.5,3537.989353,1228,964,1.663368618,0.714469539,Arive-Dantu
712079,3809.275718,1249,1039,1.822425602,0.616670574,Arive-Dantu
597122,3789.722327,1325,859,1.906101266,0.522466147,Arive-Dantu
682025.5,3610.959919,1262,948,1.754151421,0.657302283,Arive-Dantu
861730.5,3887.72947,1266,1076,1.58079121,0.716455557,Arive-Dantu
706486,3801.251327,1333,910,1.716990853,0.6144128,Arive-Dantu
675924.5,3615.587335,1190,1033,1.818649864,0.649756061,Arive-Dantu
583518,4038.8392,1278,908,1.98866873,0.449522046,Arive-Dantu
625250.5,3448.901051,1296,864,1.790872618,0.66054505,Arive-Dantu
551794.5,3577.479684,1275,857,1.980220897,0.541792363,Arive-Dantu
716764,3755.913233,1278,1020,1.818673929,0.638491245,Arive-Dantu
693369.5,3542.58228,1160,1016,1.699757489,0.694280082,Arive-Dantu
640824.5,3679.420809,1173,937,1.715135735,0.594826147,Arive-Dantu
702179,3446.315252,1227,921,1.609371684,0.742929659,Arive-Dantu
671355,3542.148734,1237,937,1.726462155,0.67240124,Arive-Dantu
684575,3568.859408,1110,1063,1.723594931,0.67541705,Arive-Dantu
745188.5,3976.381267,1205,999,1.61542348,0.592243046,Arive-Dantu
650795.5,3408.509126,1089,995,1.664970025,0.703923531,Arive-Dantu
711232,3703.653345,1190,1064,1.78023486,0.651569116,Arive-Dantu
547729.5,3469.455305,1291,783,1.845533242,0.57181218,Arive-Dantu
581744,3582.006596,1238,865,1.840792514,0.56975614,Arive-Dantu
645910,3519.025938,1273,923,1.819106377,0.655446029,Arive-Dantu
821455.5,3931.822835,1046,1085,1.381584273,0.667737896,Basale
765299,3787.663453,994,1065,1.383263274,0.670344797,Basale
785670.5,3694.234961,983,1113,1.392541784,0.723437943,Basale
837994.5,3585.219802,1078,1073,1.380312162,0.819255677,Basale
897922.5,3733.278683,1126,1076,1.349310213,0.809595149,Basale
896555.5,3987.327446,1147,1075,1.375291323,0.708636045,Basale
848111.5,3751.763955,1024,1113,1.343823306,0.757167218,Basale
578591,3029.801415,886,921,1.410333033,0.792051115,Basale
923599,3881.521315,1195,1095,1.41676745,0.770352271,Basale
913209,3788.408617,1156,1042,1.319032116,0.799588272,Basale
1031228.5,4063.812724,1266,1121,1.376209056,0.784688702,Basale
962958,3972.256376,1209,1129,1.417466805,0.76690694,Basale
862543.5,3843.39643,1072,1070,1.329834379,0.733770936,Basale
847060,3795.614679,1082,1096,1.399985833,0.738855997,Basale
495845.5,2854.161803,826,821,1.367655852,0.764890137,Basale
748944.5,3444.431791,892,1075,1.280335192,0.793276012,Basale
511667.5,2841.593261,810,838,1.326603703,0.796294779,Basale
634829,3299.340515,825,1053,1.368439375,0.732845359,Basale
503999.5,2917.877535,877,788,1.3711839,0.743885081,Basale
895533.5,3782.842169,1177,1081,1.420758687,0.786421281,Basale
838616.5,3647.646209,1091,1060,1.379009356,0.792041339,Basale
533414.5,2895.049103,851,832,1.327357993,0.79976577,Basale
683237,3354.193335,1002,948,1.390287704,0.763141476,Basale
930270,3802.918281,1170,1097,1.379696217,0.80832292,Basale
1050529,4179.511214,1313,1124,1.404827473,0.755730448,Basale
823512.5,3695.337554,1025,1105,1.375358601,0.757830061,Basale
897576,3692.041089,1130,1075,1.353367291,0.827461973,Basale
1087635,4224.089863,1279,1117,1.313531654,0.765996422,Basale
960548.5,4348.180259,1208,1112,1.398467646,0.63843117,Basale
935509.5,3823.680694,1220,1065,1.388868846,0.804071797,Basale
778341,3628.30097,1025,1057,1.391967017,0.742973224,Basale
650309.5,3295.583157,935,985,1.416210281,0.752428805,Basale
670182,3362.904,921,1025,1.4086099,0.744686848,Basale
674521,3248.051196,914,1033,1.399751824,0.803451392,Basale
759424.5,3668.51923,893,1093,1.285248237,0.709108789,Basale
652767,3399.389285,834,1078,1.377293889,0.709849454,Basale
590054.5,3031.142468,725,1031,1.266789763,0.807029281,Basale
603232.5,3055.225733,752,1032,1.286508933,0.812097155,Basale
678922,3416.418726,966,1033,1.469797709,0.730949812,Basale
724219.5,3523.372055,993,1061,1.454770273,0.733099743,Basale
712761.5,3381.441025,907,1044,1.328506099,0.783340286,Basale
670955.5,3240.636979,931,1028,1.426425448,0.802865533,Basale
741568.5,3439.926306,901,1088,1.321911597,0.7875223,Basale
682565,3297.80141,783,1103,1.265299276,0.78868736,Basale
622678,3265.624787,794,1104,1.407751679,0.733737674,Basale
674095.5,3274.588212,777,1097,1.26446327,0.789983287,Basale
606303,3145.801414,1005,906,1.501773866,0.769904707,Basale
600477.5,3098.033953,912,952,1.445889313,0.786202203,Basale
747586,3634.359846,1074,1037,1.489779102,0.711238361,Basale
676398,3301.056246,874,1046,1.35157703,0.780021064,Basale
666096.5,3235.950687,911,1020,1.395023094,0.799361498,Basale
646587.5,3173.985175,998,885,1.365986815,0.80654273,Basale
665844.5,3192.161803,916,1002,1.378447971,0.821131831,Basale
592846.5,3048.789218,831,981,1.375079384,0.801488554,Basale
556562.5,3054.470461,755,1030,1.397237507,0.749638609,Basale
675319,3291.316131,790,1101,1.287969093,0.783392909,Basale
702678.5,3358.612591,899,1027,1.313933755,0.78279259,Basale
646157.5,3255.46541,875,1025,1.388012984,0.766164602,Basale
695955,3374.335464,921,1053,1.39349958,0.768094244,Basale
630660,3240.629841,766,1086,1.319056227,0.754651252,Basale
663684,3184.938497,902,1010,1.372671332,0.822184171,Basale
708006,3366.099961,937,1061,1.404164654,0.785222588,Basale
687289.5,3246.435969,918,1035,1.382430548,0.819475342,Basale
619925.5,3183.323271,857,1026,1.418367207,0.768754864,Basale
729491,3418.359848,935,1089,1.395788296,0.784502343,Basale
651801,3339.399392,957,1009,1.481453695,0.734493842,Basale
707846,3433.815695,897,1098,1.391412821,0.754387847,Basale
649548,3252.76187,880,1033,1.399496265,0.771465614,Basale
615468.5,3174.23496,845,1051,1.442957682,0.767604573,Basale
701298.5,3344.671475,905,1015,1.309820283,0.787781615,Basale
747531.5,3591.666417,1015,1076,1.460995289,0.728194466,Basale
678269.5,3225.097869,861,1043,1.323991422,0.819457352,Basale
721844,3656.727385,1024,1061,1.505122991,0.678372207,Basale
696204.5,3358.377096,952,1022,1.397497431,0.775689247,Basale
593283,3115.31613,883,946,1.407958765,0.768188004,Basale
692797.5,3450.51923,950,1050,1.439814664,0.73121867,Basale
670782,3366.203428,831,1075,1.331766505,0.743893131,Basale
752660,3575.874571,945,1095,1.374823958,0.73968046,Basale
736095,3581.791306,982,1084,1.446128557,0.721013134,Basale
635510,3335.173994,799,1063,1.336465201,0.717951755,Basale
703322.5,3481.288774,912,1069,1.386174906,0.729263162,Basale
742896,3681.982218,1052,1070,1.515205358,0.688611879,Basale
721731,3368.33546,888,1080,1.328805331,0.799382339,Basale
647856.5,3278.647086,910,1020,1.432724685,0.757354728,Basale
705772.5,3462.234957,1023,1057,1.532095682,0.7398804,Basale
834386,3693.330417,1015,1108,1.347841407,0.76867109,Basale
640453,3283.57602,854,1037,1.382768134,0.746453876,Basale
605783.5,3229.711012,884,999,1.457807946,0.729793474,Basale
585073,3220.286693,799,1023,1.397051308,0.708974877,Basale
598742.5,3206.647083,791,1038,1.371304025,0.73172454,Basale
572730,3117.385108,863,962,1.449559129,0.740591773,Basale
657598.5,3348.921251,988,1012,1.520465755,0.736818985,Basale
921655,3916.349749,1096,1138,1.353269933,0.755118845,Basale
709696.5,3499.24001,916,1068,1.378459666,0.728341514,Basale
612264.5,3215.465409,879,979,1.4055053,0.744151325,Basale
616274.5,3203.735397,819,1025,1.362177082,0.754520046,Basale
822461,3716.727383,1000,1109,1.348392203,0.748175983,Basale
722738.5,3456.186191,992,1023,1.404126112,0.760320662,Basale
757570,3599.011649,1116,1046,1.540895231,0.734964102,Basale
697800.5,3441.715188,1060,1003,1.523615991,0.740271933,Basale
744382,3364.536473,943,1056,1.33776475,0.826333283,Basale
797255,3638.262307,1069,1035,1.387780572,0.756866183,Basale
729232.5,3317.867429,934,1042,1.334592191,0.832449356,Basale
631058,3245.18828,935,981,1.453487635,0.753007572,Betel
782890,3594.349744,1016,1082,1.404171723,0.761500062,Betel
839423,3753.639064,1045,1141,1.420434036,0.748661859,Betel
711162,3572.776155,952,1133,1.516695211,0.700110824,Betel
712485.5,3457.077671,966,1099,1.490042955,0.749147993,Betel
742448.5,3607.018796,961,1151,1.489815118,0.717099446,Betel
800889,3895.109194,1003,1146,1.435202631,0.663350283,Betel
675835.5,3294.602491,888,1119,1.470286778,0.782428785,Betel
744134.5,3547.621831,930,1149,1.435990402,0.742996327,Betel
684653,3310.134457,919,1075,1.442957235,0.785215944,Betel
726127.5,3741.989356,939,1137,1.470324426,0.651654882,Betel
686249,3606.325356,892,1136,1.47659523,0.663073663,Betel
675005,3941.628968,904,1142,1.529422745,0.545965716,Betel
764994,3740.433007,964,1139,1.435300146,0.687106618,Betel
568117.5,3183.465403,837,1045,1.539584681,0.704446089,Betel
670887.5,3570.793394,914,1149,1.565368262,0.66119585,Betel
780362,3585.722336,972,1153,1.436148864,0.762698099,Betel
582434,3468.761868,760,1126,1.469282356,0.608285705,Betel
772470,3815.72233,957,1164,1.442059886,0.666711519,Betel
940268.5,3948.734529,1394,1006,1.49145058,0.757784777,Betel
532317,3037.115122,740,1115,1.55001625,0.725199827,Betel
754763,3451.178172,1156,967,1.481063592,0.796316481,Betel
524280.5,3026.754731,777,1061,1.572434985,0.719149378,Betel
534749.5,2996.754735,766,1062,1.521258084,0.748269168,Betel
520070,3023.541532,766,1066,1.570088642,0.714890934,Betel
586527.5,3100.553725,809,1085,1.496545345,0.766689863,Betel
800913.5,3650.048237,1289,964,1.551473411,0.755437032,Betel
814838.5,3804.048231,1322,955,1.549399053,0.707602527,Betel
809709.5,3737.420811,1317,948,1.541930779,0.728442204,Betel
689058.5,3867.351833,937,1135,1.543403064,0.578946711,Betel
754292.5,3725.361945,1144,1045,1.584902409,0.682987422,Betel
752258.5,3502.876657,1085,1049,1.512997194,0.770419519,Betel
721734,3355.614682,937,1084,1.407316269,0.805457922,Betel
742071.5,3595.562948,1101,1067,1.583091387,0.721309785,Betel
695764,3428.491881,1065,1023,1.565897345,0.743816088,Betel
738992.5,3576.239143,1098,1112,1.652217039,0.726100591,Betel
625420,3278.384237,894,1058,1.512346903,0.73124334,Betel
736997,3581.840076,1083,1055,1.550298034,0.721876994,Betel
664768.5,3401.396428,1060,987,1.573811033,0.722047542,Betel
651906,3403.438069,1024,1020,1.602194181,0.707227497,Betel
584104,3128.688712,785,1043,1.401728117,0.749851619,Betel
754983,3626.751767,1061,1063,1.493865425,0.72129243,Betel
640169.5,3414.734528,1023,979,1.564455976,0.689907635,Betel
690953.5,3467.229908,964,1088,1.517948748,0.722259736,Betel
725077.5,3590.793405,1144,1016,1.603006575,0.706664794,Betel
696217.5,3560.758905,1046,1079,1.621093983,0.690032683,Betel
725716,3476.207611,1009,1077,1.497408077,0.754684013,Betel
740298.5,3599.763954,1055,1054,1.502056265,0.717907823,Betel
812864,3913.854353,1260,969,1.502022479,0.666835073,Betel
301996,2315.052068,745,607,1.497420496,0.70809174,Betel
831976.5,3700.783287,1180,1089,1.544538818,0.76336741,Betel
342299,2418.792182,709,723,1.497541623,0.73522181,Betel
283464.5,2190.334251,615,675,1.464469096,0.742485117,Betel
787812.5,3624.994407,1092,1114,1.544133915,0.753386875,Betel
762222.5,3529.004518,1004,1100,1.448920755,0.769107772,Betel
640424.5,3163.288787,999,968,1.509985955,0.804266757,Betel
654035,3217.18828,927,1040,1.474049554,0.794068372,Betel
296154.5,2204.275377,616,695,1.445596808,0.765943088,Betel
619101,3086.904009,955,976,1.505537869,0.81644159,Betel
836506,3773.781198,1116,1138,1.518229397,0.738117482,Betel
311997.5,2274.216504,641,719,1.477188118,0.758049149,Betel
574028,2970.41873,963,912,1.529988084,0.817537329,Betel
626100,3133.41368,1039,923,1.531699409,0.801342354,Betel
499535.5,2820.50495,896,844,1.513854371,0.78908264,Betel
454136,2679.056253,880,805,1.559885145,0.795118995,Betel
722815.5,3377.489793,1005,1045,1.452964138,0.796249606,Betel
488656.5,2880.799325,808,905,1.496429496,0.73992471,Betel
652845,3196.099963,934,1050,1.502194242,0.803117775,Betel
611418.5,3188.837987,887,1038,1.505852374,0.755585351,Betel
600786,3069.957834,939,987,1.542634149,0.801059632,Betel
692104.5,3426.484741,958,1055,1.460314158,0.740770933,Betel
442906,2735.860283,800,818,1.477514416,0.743590098,Betel
646292.5,3270.259346,995,998,1.536471489,0.759406988,Betel
681066.5,3319.136544,1078,974,1.541658561,0.776871421,Betel
414969,2790.365777,710,900,1.539874063,0.669735384,Betel
740636,3438.644123,1092,998,1.471459664,0.787118679,Betel
812718,4007.334584,1171,1087,1.566197623,0.635972788,Betel
388028,2507.752645,793,765,1.563405218,0.775360255,Betel
658661.5,3236.342611,1007,973,1.487578976,0.790247554,Betel
329558.5,2356.289659,681,738,1.525003907,0.745907591,Betel
635530.5,3145.122263,929,1008,1.473465082,0.807367375,Betel
368927.5,2688.383029,497,1082,1.457614301,0.641458557,Betel
727397,3413.580196,1060,1060,1.544686052,0.784442561,Betel
775225.5,3493.136541,1040,1109,1.487773558,0.798374745,Betel
776977,3679.604582,1046,1114,1.499714921,0.72113359,Betel
424121,2650.924215,642,967,1.463766237,0.758411686,Betel
505924.5,3032.549543,767,976,1.479651608,0.691321026,Betel
573779,2984.678612,959,911,1.522622822,0.809392855,Betel
606417,3066.61974,970,947,1.514782732,0.810328993,Betel
664811,3195.957833,998,984,1.477159674,0.817910869,Betel
370633,2462.365777,725,759,1.484689707,0.768154919,Betel
200945.5,1981.079418,411,731,1.495136741,0.643404919,Betel
181052,1684.920045,518,502,1.436250359,0.801409704,Betel
222767.5,2014.628628,522,631,1.478590908,0.689718211,Betel
219836.5,2060.476386,429,768,1.498713817,0.650690373,Betel
380622.5,3256.074367,1378,410,1.484357861,0.451144524,Betel
362021,3234.660154,1341,404,1.496498822,0.434796771,Betel
298368,2611.263183,1009,481,1.626612103,0.549871,Betel
655079,3863.438052,1243,806,1.52936974,0.55151285,Betel
774113.5,4258.155874,1353,852,1.48913047,0.536502061,Betel
595564,4126.217709,789,1013,1.342016979,0.439576053,Betel
546779,3064.311081,862,919,1.448808385,0.731738637,Betel
608291.5,4745.465405,1359,643,1.436543171,0.339440758,Betel
737147,3673.448166,1354,826,1.517206202,0.68646142,Betel
621403.5,3367.382142,1264,740,1.50523774,0.688650315,Betel
740229,3635.389289,1347,822,1.495799273,0.703840273,Betel
854938,4888.187399,1410,896,1.477721191,0.449623281,Betel
704797.5,3550.09283,1308,802,1.488393475,0.702740204,Betel
695943,3533.105017,1302,800,1.496674297,0.700600499,Betel
734468.5,3620.058334,1312,844,1.50765894,0.704290614,Betel
737903.5,3726.543616,1356,818,1.503188425,0.667724047,Betel
781034.5,3712.685751,1370,850,1.49097127,0.712038866,Betel
814147.5,3842.082722,1433,862,1.517226301,0.693073885,Betel
929343,4342.717272,1479,930,1.480045581,0.619245393,Betel
788724.5,3804.827887,1386,855,1.502463788,0.684644563,Betel
735258,3622.644119,1345,823,1.50550555,0.704041531,Betel
757295,3717.614679,1417,822,1.538071689,0.688567,Betel
781470.5,3804.283725,1443,840,1.551075824,0.678541874,Betel
733989.5,3669.715185,1380,817,1.53607102,0.684912344,Betel
713383,4151.521313,1366,815,1.560578259,0.520137392,Betel
725051,4099.604575,1248,834,1.435529363,0.542118817,Betel
666275,3476.276586,1308,781,1.533222768,0.692842843,Betel
783505,3797.639063,1424,844,1.533948092,0.682691136,Betel
633837,3410.820742,1277,772,1.55535887,0.684651652,Betel
673809,3771.413669,1321,789,1.546831521,0.595303355,Betel
708092.5,3758.626871,1346,816,1.551119381,0.629856231,Betel
852872.5,3999.538558,1395,938,1.534238705,0.669999069,Betel
722703.5,4862.748793,1322,863,1.578636329,0.384066434,Betel
944812,4305.913235,1467,969,1.504556462,0.640360766,Betel
730717,3721.212659,1365,856,1.599032183,0.663116899,Betel
833241.5,4139.847216,1415,923,1.56742673,0.610959088,Betel
692480,3890.183226,1290,844,1.572262015,0.575012102,Betel
680216.5,6699.727707,1372,872,1.758828255,0.190433225,Betel
920910,4035.545698,1480,965,1.550857304,0.7105956,Betel
933482.5,4061.244181,1490,973,1.553076785,0.711209977,Betel
222433,2074.351497,422,690,1.309068349,0.64959756,Bhrami
203300.5,2035.515929,416,665,1.360744317,0.616594008,Bhrami
164617,1739.935196,381,617,1.428023837,0.683310981,Bhrami
170002.5,1771.63368,387,628,1.429602506,0.680639761,Bhrami
256552,2245.464199,457,739,1.316391999,0.639400539,Bhrami
252405.5,2231.020544,453,733,1.315537894,0.637237814,Bhrami
240575.5,2241.873355,449,714,1.332579585,0.601504818,Bhrami
238115.5,2242.843921,447,709,1.330963335,0.594838988,Bhrami
181630,1931.523071,408,654,1.469096515,0.611783341,Bhrami
192402,1994.292622,419,675,1.469969127,0.607913351,Bhrami
450446.5,3094.015493,1286,455,1.298999992,0.591300318,Bhrami
216240,2577.488579,789,370,1.350027747,0.409027396,Bhrami
325526.5,2636.452003,1106,374,1.270692248,0.58851356,Bhrami
362343,2765.797233,1000,490,1.352309828,0.595235828,Bhrami
224908.5,2177.089526,915,311,1.265247867,0.59629773,Bhrami
303403.5,2453.731223,893,463,1.362736422,0.633251857,Bhrami
240359.5,2269.800203,937,324,1.263058044,0.586267602,Bhrami
192012.5,1892.545367,709,353,1.303441182,0.673669319,Bhrami
207497.5,2089.716941,871,317,1.330652177,0.59710101,Bhrami
314916.5,2620.108855,1083,369,1.268993527,0.576456593,Bhrami
437264,3144.341394,1253,443,1.26943677,0.55576885,Bhrami
381389.5,2569.672344,981,499,1.283514622,0.725810247,Bhrami
430440.5,5282.852268,1271,439,1.296274398,0.193814408,Bhrami
423071.5,2906.961672,1208,454,1.296310435,0.629136704,Bhrami
384391.5,3002.064263,1137,459,1.357686109,0.535973936,Bhrami
209833.5,3288.407408,800,786,2.996661639,0.243844774,Bhrami
408754.5,2916.088644,576,928,1.307699365,0.604047328,Bhrami
220674.5,2005.339306,417,677,1.279300508,0.689582581,Bhrami
398671.5,2917.711012,591,906,1.34307569,0.588491921,Bhrami
190761,2007.949475,432,630,1.426706717,0.594557543,Bhrami
124535.5,1634.687502,354,498,1.415596356,0.585643798,Bhrami
274777,2366.625668,560,757,1.542778326,0.616497189,Bhrami
177450,1890.836779,416,593,1.39018315,0.623702931,Bhrami
277628.5,2560.701782,1000,370,1.332716202,0.532054233,Bhrami
171990,1974.385988,779,299,1.354270597,0.554432832,Bhrami
406799.5,3073.828762,590,935,1.356073447,0.541041943,Bhrami
203668,2324.611386,891,316,1.382426302,0.473622081,Bhrami
245588,2276.944424,486,731,1.446593482,0.595267464,Bhrami
140725.5,1707.172783,364,558,1.443320507,0.60677504,Bhrami
312011.5,2879.329198,1121,403,1.447904965,0.472931044,Bhrami
198603.5,2273.030649,890,302,1.353349765,0.483043429,Bhrami
159505,1818.327112,362,582,1.320861415,0.606233787,Bhrami
77657.5,1267.584908,253,408,1.32922126,0.607350159,Bhrami
189091.5,2399.672346,414,637,1.394658142,0.412646321,Bhrami
286941,2832.861163,1072,374,1.397248912,0.449316007,Bhrami
160883.5,2110.202221,797,279,1.382136764,0.454018154,Bhrami
204113,3031.370828,839,605,2.486833274,0.279127352,Bhrami
164038,2709.949476,663,612,2.473548812,0.280693232,Bhrami
161232.5,1889.197168,368,620,1.415099313,0.567685603,Bhrami
88399,1387.768674,272,457,1.406169753,0.576797084,Bhrami
192998.5,2466.441898,787,362,1.476146188,0.398677769,Bhrami
156060.5,2376.265272,444,588,1.672889681,0.347306584,Bhrami
164409,2562.223641,447,579,1.574202142,0.314703363,Bhrami
592157.5,3976.955744,1507,553,1.407346863,0.470484784,Bhrami
222009.5,2349.020544,922,325,1.349717017,0.505600847,Bhrami
399480,3236.189151,1219,446,1.360954241,0.479332758,Bhrami
272262,3123.787131,1079,363,1.438603257,0.350617858,Bhrami
271135,2814.483527,996,390,1.432644255,0.430128307,Bhrami
591375,4226.394341,1457,586,1.443757345,0.416037801,Bhrami
332579.5,3230.691678,1195,408,1.465995348,0.400418666,Bhrami
384042.5,3270.348533,1166,460,1.39661626,0.451233229,Bhrami
389350.5,3482.608418,1300,448,1.495824456,0.403405031,Bhrami
215857,2530.209362,953,339,1.496671407,0.423704508,Bhrami
364902,3434.223644,1162,465,1.480753737,0.38880242,Bhrami
253103,2224.719026,471,693,1.289605418,0.642623819,Bhrami
108886,1474.444863,418,398,1.527873188,0.629397241,Bhrami
154500,1671.817446,396,510,1.307184466,0.694641366,Bhrami
176707.5,1799.256047,446,510,1.287211918,0.685928589,Bhrami
177836,1815.782955,452,510,1.296250478,0.677800173,Bhrami
